Unit_ID,Cycle,Life_Cycles,Vibration_mm_s,Temperature_C,Current_A,RPM,Bearing_Noise_dB,Load_Factor,RUL,RUL_clipped,Risk_Level
36,34,311,1.34,45.86,12.09,1478.44,54.77,1.194,277,130,Low
36,35,311,1.43,44.98,12.17,1468.0,55.3,1.194,276,130,Low
36,36,311,1.54,45.28,12.18,1479.07,55.7,1.194,275,130,Low
36,37,311,1.38,44.46,12.77,1469.67,55.68,1.194,274,130,Low
36,38,311,1.45,44.69,12.45,1468.67,53.73,1.194,273,130,Low
36,39,311,1.72,47.11,12.14,1478.72,54.6,1.194,272,130,Low
36,40,311,1.78,46.08,12.03,1483.47,55.01,1.194,271,130,Low
36,41,311,1.52,44.1,12.19,1474.24,54.78,1.194,270,130,Low
36,42,311,1.55,45.02,12.3,1471.46,53.93,1.194,269,130,Low
36,43,311,1.61,45.59,12.49,1476.77,54.81,1.194,268,130,Low
36,44,311,1.71,46.06,11.76,1483.15,55.41,1.194,267,130,Low
36,45,311,1.4,45.53,11.83,1481.25,53.76,1.194,266,130,Low
36,46,311,1.55,46.33,12.1,1486.4,55.0,1.194,265,130,Low
36,47,311,1.61,45.36,11.61,1473.26,55.46,1.194,264,130,Low
36,48,311,1.55,44.49,12.04,1481.62,55.77,1.194,263,130,Low
36,49,311,1.63,45.08,12.21,1480.61,54.88,1.194,262,130,Low
36,50,311,1.47,44.42,12.33,1478.85,55.5,1.194,261,130,Low
36,51,311,1.55,44.44,11.73,1479.18,55.03,1.194,260,130,Low
36,52,311,1.38,46.8,12.32,1475.39,55.22,1.194,259,130,Low
36,53,311,1.58,46.29,11.97,1471.39,55.53,1.194,258,130,Low
36,54,311,1.61,45.16,12.45,1481.57,55.09,1.194,257,130,Low
36,55,311,1.54,45.14,11.84,1480.92,55.32,1.194,256,130,Low
36,56,311,1.64,45.62,11.91,1476.0,55.96,1.194,255,130,Low
36,57,311,1.59,45.25,12.26,1476.05,55.99,1.194,254,130,Low
36,58,311,1.43,45.34,12.31,1488.24,54.39,1.194,253,130,Low
36,59,311,1.59,45.64,11.77,1482.19,56.24,1.194,252,130,Low
36,60,311,1.77,46.34,12.43,1472.26,55.16,1.194,251,130,Low
36,61,311,1.55,45.23,12.52,1473.68,55.51,1.194,250,130,Low
36,62,311,1.6,46.28,11.92,1477.31,55.53,1.194,249,130,Low
36,63,311,1.65,45.58,11.78,1486.0,54.68,1.194,248,130,Low
36,64,311,1.53,44.22,12.45,1468.91,55.54,1.194,247,130,Low
36,65,311,1.61,46.18,12.57,1486.96,55.61,1.194,246,130,Low
36,66,311,1.63,46.52,12.47,1487.16,55.22,1.194,245,130,Low
36,67,311,1.67,46.39,12.32,1479.67,56.19,1.194,244,130,Low
36,68,311,1.58,45.46,12.16,1473.13,55.02,1.194,243,130,Low
36,69,311,1.6,46.9,11.93,1476.17,55.37,1.194,242,130,Low
36,70,311,1.66,45.52,12.16,1470.54,54.6,1.194,241,130,Low
36,71,311,1.87,46.12,12.22,1477.11,55.31,1.194,240,130,Low
36,72,311,1.57,46.73,11.93,1485.78,55.86,1.194,239,130,Low
36,73,311,1.47,45.11,11.95,1477.92,55.2,1.194,238,130,Low
36,74,311,1.77,46.03,12.4,1479.18,55.13,1.194,237,130,Low
36,75,311,1.68,44.98,12.43,1475.38,55.39,1.194,236,130,Low
36,76,311,1.66,46.44,12.33,1477.5,55.71,1.194,235,130,Low
36,77,311,1.74,45.57,12.22,1471.42,57.73,1.194,234,130,Low
36,78,311,1.86,45.75,12.07,1472.36,56.59,1.194,233,130,Low
36,79,311,1.56,46.27,12.55,1467.58,56.33,1.194,232,130,Low
36,80,311,1.74,45.7,11.93,1487.37,56.01,1.194,231,130,Low
36,81,311,2.02,46.37,12.14,1475.88,55.54,1.194,230,130,Low
36,82,311,1.74,45.94,12.19,1473.9,56.67,1.194,229,130,Low
36,83,311,2.03,45.23,12.58,1469.32,55.25,1.194,228,130,Low
36,84,311,1.76,46.31,12.56,1481.92,56.82,1.194,227,130,Low
36,85,311,1.73,46.38,11.95,1465.49,56.23,1.194,226,130,Low
36,86,311,1.92,47.74,12.61,1473.72,55.95,1.194,225,130,Low
36,87,311,1.8,45.54,12.14,1471.11,55.75,1.194,224,130,Low
36,88,311,2.11,45.9,12.46,1466.57,56.24,1.194,223,130,Low
36,89,311,1.87,46.56,12.46,1477.03,56.07,1.194,222,130,Low
36,90,311,1.81,44.97,12.64,1487.63,54.67,1.194,221,130,Low
36,91,311,1.83,46.71,12.02,1473.61,56.03,1.194,220,130,Low
36,92,311,1.87,48.04,12.44,1478.43,56.96,1.194,219,130,Low
36,93,311,1.79,46.32,12.65,1478.13,57.77,1.194,218,130,Low
36,94,311,1.83,46.63,12.47,1478.96,56.66,1.194,217,130,Low
36,95,311,1.99,47.04,12.81,1486.46,56.35,1.194,216,130,Low
36,96,311,1.93,48.86,11.97,1471.63,56.42,1.194,215,130,Low
36,97,311,1.81,47.0,12.2,1473.12,55.52,1.194,214,130,Low
36,98,311,1.84,47.23,12.52,1476.76,56.41,1.194,213,130,Low
36,99,311,1.94,48.16,11.96,1472.31,56.54,1.194,212,130,Low
36,100,311,2.16,46.02,12.38,1469.89,55.97,1.194,211,130,Low
36,101,311,1.87,47.95,12.06,1463.54,56.62,1.194,210,130,Low
36,102,311,1.91,47.29,12.45,1473.27,55.82,1.194,209,130,Low
36,103,311,2.02,48.4,12.48,1464.55,56.54,1.194,208,130,Low
36,104,311,2.02,46.93,12.46,1471.39,56.7,1.194,207,130,Low
36,105,311,1.9,46.42,12.99,1472.2,57.28,1.194,206,130,Low
36,106,311,2.07,46.2,12.36,1470.85,55.33,1.194,205,130,Low
36,107,311,2.05,48.33,12.55,1478.74,57.51,1.194,204,130,Low
36,108,311,1.92,48.24,12.54,1472.43,56.72,1.194,203,130,Low
36,109,311,2.15,46.2,12.4,1471.88,55.36,1.194,202,130,Low
36,110,311,1.97,47.81,12.92,1475.5,56.19,1.194,201,130,Low
36,111,311,1.91,47.42,12.37,1470.81,57.19,1.194,200,130,Low
36,112,311,2.24,48.89,12.21,1466.31,56.89,1.194,199,130,Low
36,113,311,2.32,48.13,12.38,1469.56,57.41,1.194,198,130,Low
36,114,311,2.14,48.38,12.81,1477.31,56.48,1.194,197,130,Low
36,115,311,2.08,47.12,12.33,1476.43,56.8,1.194,196,130,Low
36,116,311,2.06,47.46,12.73,1477.04,56.43,1.194,195,130,Low
36,117,311,2.15,48.09,12.72,1478.45,57.3,1.194,194,130,Low
36,118,311,2.19,48.56,12.58,1467.39,57.13,1.194,193,130,Low
36,119,311,2.19,47.6,12.71,1460.59,57.56,1.194,192,130,Low
36,120,311,2.18,49.74,12.95,1467.25,57.02,1.194,191,130,Low
36,121,311,2.14,48.39,12.43,1464.24,57.71,1.194,190,130,Low
36,122,311,2.34,48.66,12.44,1473.23,56.58,1.194,189,130,Low
36,123,311,2.2,48.29,13.25,1469.49,56.89,1.194,188,130,Low
36,124,311,2.17,48.54,12.74,1463.3,56.82,1.194,187,130,Low
36,125,311,2.29,48.93,12.66,1466.32,58.19,1.194,186,130,Low
36,126,311,2.28,48.26,13.25,1466.73,57.21,1.194,185,130,Low
36,127,311,2.22,48.21,12.51,1461.86,57.76,1.194,184,130,Low
36,128,311,2.2,47.74,12.81,1460.97,57.12,1.194,183,130,Low
36,129,311,2.51,47.4,12.78,1468.31,58.09,1.194,182,130,Low
36,130,311,2.63,48.89,12.64,1464.02,57.35,1.194,181,130,Low
36,131,311,2.3,48.45,12.83,1468.99,57.24,1.194,180,130,Low
36,132,311,2.28,50.09,13.09,1466.34,56.95,1.194,179,130,Low
36,133,311,2.34,48.85,12.6,1458.26,57.44,1.194,178,130,Low
36,134,311,2.26,49.14,12.39,1462.6,56.81,1.194,177,130,Low
36,135,311,2.75,50.25,12.36,1465.61,58.14,1.194,176,130,Low
36,136,311,2.56,49.39,13.2,1466.79,57.83,1.194,175,130,Low
36,137,311,2.39,49.64,12.13,1460.9,56.95,1.194,174,130,Low
36,138,311,2.78,49.45,12.69,1452.95,56.83,1.194,173,130,Low
36,139,311,2.47,50.34,12.89,1463.53,58.39,1.194,172,130,Low
36,140,311,2.57,48.83,13.08,1475.07,57.07,1.194,171,130,Low
36,141,311,2.36,51.73,13.02,1458.0,58.4,1.194,170,130,Low
36,142,311,2.57,50.18,12.92,1456.07,58.26,1.194,169,130,Low
36,143,311,2.45,49.84,13.2,1458.22,57.99,1.194,168,130,Low
36,144,311,2.68,50.78,12.49,1458.5,57.81,1.194,167,130,Low
36,145,311,2.82,50.48,12.85,1450.77,58.69,1.194,166,130,Low
36,146,311,2.58,50.61,13.43,1475.85,58.53,1.194,165,130,Low
36,147,311,2.62,50.05,12.8,1456.59,58.28,1.194,164,130,Low
36,148,311,2.53,50.37,12.82,1457.43,58.35,1.194,163,130,Low
36,149,311,2.71,49.3,13.26,1447.15,59.09,1.194,162,130,Low
36,150,311,2.76,51.8,12.82,1464.97,58.56,1.194,161,130,Low
36,151,311,2.7,51.04,13.27,1458.34,57.63,1.194,160,130,Low
36,152,311,2.81,50.25,13.26,1459.66,58.84,1.194,159,130,Low
36,153,311,2.64,51.19,13.2,1451.78,58.85,1.194,158,130,Low
36,154,311,2.83,51.58,13.01,1453.67,58.71,1.194,157,130,Low
36,155,311,3.12,51.36,13.18,1457.91,58.68,1.194,156,130,Low
36,156,311,2.76,50.83,13.32,1451.14,58.82,1.194,155,130,Low
36,157,311,3.12,51.55,13.37,1450.46,57.49,1.194,154,130,Low
36,158,311,2.83,51.19,12.92,1454.12,58.75,1.194,153,130,Low
36,159,311,2.99,52.49,13.04,1454.76,59.09,1.194,152,130,Low
36,160,311,2.92,51.4,13.31,1459.04,58.52,1.194,151,130,Low
36,161,311,3.05,52.27,12.88,1443.11,59.63,1.194,150,130,Low
36,162,311,3.12,51.98,13.19,1451.73,59.75,1.194,149,130,Low
36,163,311,3.02,53.76,13.18,1442.86,59.3,1.194,148,130,Low
36,164,311,2.97,52.65,13.41,1452.4,58.77,1.194,147,130,Low
36,165,311,3.0,52.99,13.4,1458.23,59.72,1.194,146,130,Low
36,166,311,3.13,52.85,13.93,1449.82,59.3,1.194,145,130,Low
36,167,311,2.91,52.03,13.29,1449.34,58.58,1.194,144,130,Low
36,168,311,3.4,53.38,13.24,1448.97,59.83,1.194,143,130,Low
36,169,311,3.14,52.51,13.22,1446.44,59.88,1.194,142,130,Low
36,170,311,3.03,53.19,13.13,1447.11,59.0,1.194,141,130,Low
36,171,311,3.13,52.72,13.74,1454.47,60.36,1.194,140,130,Low
36,172,311,3.27,54.4,13.05,1442.71,59.55,1.194,139,130,Low
36,173,311,3.23,53.71,13.24,1445.91,60.12,1.194,138,130,Low
36,174,311,3.36,52.55,13.36,1442.65,60.75,1.194,137,130,Low
36,175,311,3.31,53.82,13.48,1440.73,59.88,1.194,136,130,Low
36,176,311,3.31,55.16,13.42,1441.77,60.09,1.194,135,130,Low
36,177,311,3.28,53.92,13.65,1437.0,59.81,1.194,134,130,Low
36,178,311,3.38,52.94,13.88,1438.75,59.74,1.194,133,130,Low
36,179,311,3.31,54.7,13.62,1449.45,60.54,1.194,132,130,Low
36,180,311,3.45,54.69,13.68,1444.45,61.08,1.194,131,130,Low
36,181,311,3.45,53.36,13.93,1441.17,59.83,1.194,130,130,Low
36,182,311,3.7,54.9,13.54,1443.94,61.38,1.194,129,129,Low
36,183,311,3.44,54.61,13.46,1446.1,60.19,1.194,128,128,Low
36,184,311,3.53,55.02,13.62,1433.28,60.39,1.194,127,127,Low
36,185,311,3.68,54.01,13.45,1445.92,60.49,1.194,126,126,Low
36,186,311,3.74,55.51,13.54,1437.44,60.77,1.194,125,125,Low
36,187,311,3.61,53.55,13.95,1433.1,60.83,1.194,124,124,Low
36,188,311,3.72,55.66,13.97,1439.8,61.56,1.194,123,123,Low
36,189,311,3.54,56.94,13.39,1435.3,61.3,1.194,122,122,Low
36,190,311,3.6,56.69,13.75,1436.91,62.99,1.194,121,121,Low
36,191,311,3.83,54.86,13.7,1439.82,61.05,1.194,120,120,Low
36,192,311,3.86,57.43,14.35,1426.94,60.32,1.194,119,119,Low
36,193,311,3.81,55.33,13.96,1429.45,62.53,1.194,118,118,Low
36,194,311,3.97,56.67,14.17,1446.21,60.3,1.194,117,117,Low
36,195,311,3.7,55.63,13.97,1433.17,62.23,1.194,116,116,Low
36,196,311,3.87,55.72,14.33,1438.97,61.33,1.194,115,115,Low
36,197,311,3.93,56.54,13.82,1428.1,62.68,1.194,114,114,Low
36,198,311,4.03,55.96,14.1,1434.99,60.88,1.194,113,113,Low
36,199,311,4.05,57.51,14.4,1445.04,62.62,1.194,112,112,Low
36,200,311,3.97,57.06,14.03,1435.99,61.71,1.194,111,111,Low
36,201,311,4.36,58.75,14.05,1429.6,61.76,1.194,110,110,Low
36,202,311,4.04,57.39,14.48,1437.75,63.1,1.194,109,109,Low
36,203,311,4.13,57.33,14.6,1431.09,62.55,1.194,108,108,Low
36,204,311,4.01,58.1,14.75,1421.33,61.94,1.194,107,107,Low
36,205,311,4.4,57.73,14.25,1428.11,62.49,1.194,106,106,Low
36,206,311,4.36,56.94,14.29,1416.38,62.71,1.194,105,105,Low
36,207,311,4.23,58.75,14.37,1441.83,62.99,1.194,104,104,Low
36,208,311,4.2,58.29,14.32,1424.49,63.06,1.194,103,103,Low
36,209,311,4.32,58.72,14.16,1415.67,62.29,1.194,102,102,Low
36,210,311,4.24,58.3,14.24,1420.05,62.25,1.194,101,101,Low
36,211,311,4.4,59.22,14.39,1412.78,63.02,1.194,100,100,Low
36,212,311,4.48,59.98,14.71,1417.77,62.93,1.194,99,99,Low
36,213,311,4.46,58.28,14.48,1423.38,62.91,1.194,98,98,Low
36,214,311,4.53,57.87,14.57,1419.56,63.6,1.194,97,97,Low
36,215,311,4.55,59.35,14.33,1417.69,64.76,1.194,96,96,Low
36,216,311,4.35,59.35,14.66,1415.04,64.57,1.194,95,95,Low
36,217,311,4.73,60.89,14.48,1431.04,64.33,1.194,94,94,Low
36,218,311,4.71,59.83,14.39,1430.57,64.3,1.194,93,93,Low
36,219,311,4.81,59.71,14.88,1409.6,63.91,1.194,92,92,Low
36,220,311,4.55,59.89,14.94,1417.67,62.92,1.194,91,91,Low
36,221,311,4.67,61.19,14.73,1416.78,64.15,1.194,90,90,Low
36,222,311,4.78,59.73,14.91,1417.28,64.96,1.194,89,89,Low
36,223,311,4.88,60.72,15.19,1420.5,63.92,1.194,88,88,Low
36,224,311,4.94,62.57,14.52,1412.48,64.25,1.194,87,87,Low
36,225,311,4.92,58.86,14.98,1418.12,65.41,1.194,86,86,Low
36,226,311,4.77,60.87,14.94,1419.01,65.0,1.194,85,85,Low
36,227,311,5.13,60.56,15.33,1409.45,65.65,1.194,84,84,Low
36,228,311,5.24,61.25,14.8,1413.31,64.65,1.194,83,83,Low
36,229,311,5.11,60.78,14.67,1414.74,64.44,1.194,82,82,Low
36,230,311,5.19,62.59,14.92,1419.78,64.6,1.194,81,81,Low
36,231,311,5.23,62.41,15.25,1409.16,65.49,1.194,80,80,Low
36,232,311,5.16,62.96,15.49,1411.64,65.54,1.194,79,79,Low
36,233,311,5.43,61.54,15.12,1417.59,64.91,1.194,78,78,Low
36,234,311,5.26,63.16,15.39,1412.56,65.56,1.194,77,77,Low
36,235,311,5.46,63.54,15.08,1409.62,66.15,1.194,76,76,Low
36,236,311,5.38,64.53,15.41,1416.89,65.6,1.194,75,75,Low
36,237,311,5.37,64.6,15.28,1413.05,65.65,1.194,74,74,Low
36,238,311,5.46,64.04,15.45,1405.96,66.51,1.194,73,73,Low
36,239,311,5.75,64.12,14.79,1409.83,64.67,1.194,72,72,Low
36,240,311,5.46,64.59,15.07,1406.36,65.99,1.194,71,71,Low
36,241,311,5.37,63.26,15.64,1404.71,67.12,1.194,70,70,Low
36,242,311,5.78,63.94,15.38,1394.64,65.82,1.194,69,69,Low
36,243,311,5.48,64.49,15.48,1408.18,66.2,1.194,68,68,Low
36,244,311,5.91,64.36,15.33,1401.51,65.9,1.194,67,67,Low
36,245,311,5.81,66.22,16.29,1398.93,67.82,1.194,66,66,Low
36,246,311,5.88,64.33,15.74,1396.11,67.24,1.194,65,65,Low
36,247,311,5.88,65.84,16.06,1409.17,66.69,1.194,64,64,Low
36,248,311,5.79,64.85,15.74,1404.69,67.26,1.194,63,63,Low
36,249,311,5.94,65.92,15.49,1392.58,67.26,1.194,62,62,Low
36,250,311,6.03,64.82,16.0,1398.72,69.12,1.194,61,61,Low
36,251,311,5.81,65.61,16.17,1405.56,67.84,1.194,60,60,Low
36,252,311,6.29,66.43,16.09,1395.97,66.91,1.194,59,59,Low
36,253,311,6.11,65.67,15.63,1392.41,66.95,1.194,58,58,Low
36,254,311,5.99,67.73,16.26,1391.57,67.22,1.194,57,57,Low
36,255,311,6.09,66.31,16.17,1391.42,66.89,1.194,56,56,Low
36,256,311,6.13,67.32,15.55,1382.44,68.95,1.194,55,55,Low
36,257,311,6.33,67.36,16.24,1384.07,68.6,1.194,54,54,Low
36,258,311,6.42,67.96,16.06,1391.39,68.31,1.194,53,53,Low
36,259,311,6.33,67.11,16.54,1387.27,69.1,1.194,52,52,Low
36,260,311,6.32,67.75,16.43,1388.17,68.3,1.194,51,51,Low
36,261,311,6.23,67.12,16.48,1388.37,68.94,1.194,50,50,Low
36,262,311,6.54,67.68,16.46,1401.92,69.2,1.194,49,49,Low
36,263,311,6.59,66.24,16.14,1386.85,68.75,1.194,48,48,Low
36,264,311,6.71,67.55,15.91,1376.18,70.05,1.194,47,47,Low
36,265,311,6.69,69.76,16.54,1381.52,70.47,1.194,46,46,Low
36,266,311,6.63,69.75,16.28,1389.1,69.0,1.194,45,45,Low
36,267,311,6.85,70.23,16.67,1377.96,69.68,1.194,44,44,Low
36,268,311,6.94,70.04,16.22,1375.7,69.55,1.194,43,43,Low
36,269,311,6.85,68.89,17.08,1392.11,68.97,1.194,42,42,Low
36,270,311,7.02,69.8,16.52,1393.16,69.97,1.194,41,41,Low
36,271,311,6.96,72.31,16.72,1387.13,69.74,1.194,40,40,Medium
36,272,311,6.93,70.39,16.88,1385.64,70.15,1.194,39,39,Medium
36,273,311,7.14,70.26,16.66,1366.83,69.3,1.194,38,38,Medium
36,274,311,7.3,70.57,16.86,1367.68,71.34,1.194,37,37,Medium
36,275,311,7.12,72.01,17.16,1371.65,70.87,1.194,36,36,Medium
36,276,311,7.29,72.02,17.23,1371.92,70.96,1.194,35,35,Medium
36,277,311,7.3,72.66,16.77,1365.06,70.26,1.194,34,34,Medium
36,278,311,7.16,71.36,16.64,1370.5,71.65,1.194,33,33,Medium
36,279,311,7.21,72.43,17.1,1390.98,71.49,1.194,32,32,Medium
36,280,311,7.46,71.82,16.68,1382.69,70.39,1.194,31,31,Medium
36,281,311,7.66,72.92,16.83,1376.82,72.52,1.194,30,30,Medium
36,282,311,7.65,74.96,16.86,1366.6,72.19,1.194,29,29,Medium
36,283,311,7.81,73.22,17.47,1366.52,72.9,1.194,28,28,Medium
36,284,311,7.85,73.28,17.87,1372.44,72.08,1.194,27,27,Medium
36,285,311,7.62,74.39,17.35,1374.11,72.95,1.194,26,26,Medium
36,286,311,7.66,74.76,17.37,1369.37,72.6,1.194,25,25,Medium
36,287,311,8.02,74.14,17.12,1364.77,74.2,1.194,24,24,Medium
36,288,311,7.84,74.37,17.35,1351.49,73.85,1.194,23,23,Medium
36,289,311,8.23,74.08,17.71,1364.87,72.89,1.194,22,22,Medium
36,290,311,8.07,74.56,17.81,1356.87,73.89,1.194,21,21,Medium
36,291,311,7.92,76.05,17.38,1360.67,72.79,1.194,20,20,Medium
36,292,311,7.95,75.22,17.59,1362.29,72.89,1.194,19,19,Medium
36,293,311,8.07,74.67,17.59,1364.8,73.11,1.194,18,18,Medium
36,294,311,8.22,75.31,17.4,1353.86,73.81,1.194,17,17,Medium
36,295,311,8.39,75.68,17.65,1353.57,74.28,1.194,16,16,Medium
36,296,311,8.25,78.98,18.07,1349.57,74.16,1.194,15,15,High
36,297,311,8.5,75.77,17.98,1358.45,74.43,1.194,14,14,High
36,298,311,8.46,76.11,17.96,1348.19,75.04,1.194,13,13,High
36,299,311,8.62,76.9,18.13,1355.52,74.06,1.194,12,12,High
36,300,311,8.54,78.68,17.76,1350.02,74.75,1.194,11,11,High
36,301,311,8.73,77.76,17.49,1340.95,74.61,1.194,10,10,High
36,302,311,8.65,76.77,18.26,1341.96,75.01,1.194,9,9,High
36,303,311,8.66,79.51,18.22,1348.98,74.56,1.194,8,8,High
36,304,311,8.81,79.3,18.13,1343.72,74.83,1.194,7,7,High
36,305,311,8.73,78.9,18.07,1339.32,74.92,1.194,6,6,High
36,306,311,8.88,80.11,18.61,1344.46,74.3,1.194,5,5,High
36,307,311,9.16,79.77,17.95,1343.97,75.56,1.194,4,4,High
36,308,311,9.1,80.19,18.72,1339.29,77.25,1.194,3,3,High
36,309,311,9.18,80.93,18.26,1336.04,76.38,1.194,2,2,High
36,310,311,9.19,80.03,18.66,1344.67,76.4,1.194,1,1,High
36,311,311,9.29,81.49,18.38,1334.69,76.15,1.194,0,0,High
37,1,196,1.42,44.63,11.96,1485.42,55.19,1.148,195,130,Low
37,2,196,1.44,44.63,12.1,1471.6,54.28,1.148,194,130,Low
37,3,196,1.52,43.97,11.98,1476.28,55.28,1.148,193,130,Low
37,4,196,1.48,45.43,11.95,1482.9,55.3,1.148,192,130,Low
37,5,196,1.65,44.58,11.5,1493.47,55.5,1.148,191,130,Low
37,6,196,1.57,45.07,11.78,1481.67,54.02,1.148,190,130,Low
37,7,196,1.43,44.79,12.23,1479.27,55.37,1.148,189,130,Low
37,8,196,1.58,45.2,12.19,1488.6,55.25,1.148,188,130,Low
37,9,196,1.74,44.59,12.15,1486.73,55.45,1.148,187,130,Low
37,10,196,1.48,43.34,12.09,1474.96,55.26,1.148,186,130,Low
37,11,196,1.65,44.96,12.15,1469.26,55.27,1.148,185,130,Low
37,12,196,1.62,43.73,12.19,1477.8,54.9,1.148,184,130,Low
37,13,196,1.57,45.0,11.81,1479.09,55.39,1.148,183,130,Low
37,14,196,1.37,44.37,11.89,1478.62,55.04,1.148,182,130,Low
37,15,196,1.43,45.1,12.28,1491.08,54.33,1.148,181,130,Low
37,16,196,1.55,45.78,12.01,1478.94,55.55,1.148,180,130,Low
37,17,196,1.55,44.0,12.25,1478.81,55.08,1.148,179,130,Low
37,18,196,1.52,43.62,11.92,1486.47,55.52,1.148,178,130,Low
37,19,196,1.64,44.54,11.67,1481.37,55.77,1.148,177,130,Low
37,20,196,1.43,44.7,11.99,1471.14,54.02,1.148,176,130,Low
37,21,196,1.58,45.66,12.19,1473.62,54.86,1.148,175,130,Low
37,22,196,1.59,45.57,11.79,1476.41,54.05,1.148,174,130,Low
37,23,196,1.42,46.41,12.02,1483.97,54.38,1.148,173,130,Low
37,24,196,1.51,45.11,11.98,1482.62,54.94,1.148,172,130,Low
37,25,196,1.66,45.02,11.84,1472.25,55.03,1.148,171,130,Low
37,26,196,1.65,44.45,12.17,1484.93,54.85,1.148,170,130,Low
37,27,196,1.56,45.59,11.5,1480.19,55.57,1.148,169,130,Low
37,28,196,1.58,45.15,12.14,1478.53,55.58,1.148,168,130,Low
37,29,196,1.76,46.15,12.15,1476.88,55.21,1.148,167,130,Low
37,30,196,1.5,45.3,11.78,1482.76,55.96,1.148,166,130,Low
37,31,196,1.71,45.02,12.0,1478.83,54.43,1.148,165,130,Low
37,32,196,1.62,45.12,12.03,1477.47,55.77,1.148,164,130,Low
37,33,196,1.59,45.83,12.33,1474.92,54.96,1.148,163,130,Low
37,34,196,1.62,46.41,12.28,1476.35,55.72,1.148,162,130,Low
37,35,196,1.69,43.88,11.97,1470.72,55.22,1.148,161,130,Low
37,36,196,1.61,45.86,11.97,1470.79,54.99,1.148,160,130,Low
37,37,196,1.59,46.72,12.17,1481.11,55.84,1.148,159,130,Low
37,38,196,1.69,44.43,12.03,1470.2,55.0,1.148,158,130,Low
37,39,196,1.62,45.13,11.79,1477.49,54.93,1.148,157,130,Low
37,40,196,1.51,44.47,12.02,1479.3,55.17,1.148,156,130,Low
37,41,196,1.72,45.31,12.02,1477.84,55.83,1.148,155,130,Low
37,42,196,1.75,44.05,12.15,1481.8,55.33,1.148,154,130,Low
37,43,196,1.61,46.97,12.7,1478.54,54.86,1.148,153,130,Low
37,44,196,1.66,45.62,11.85,1462.82,55.59,1.148,152,130,Low
37,45,196,2.04,46.21,11.94,1475.22,55.8,1.148,151,130,Low
37,46,196,1.65,44.26,12.06,1479.64,54.53,1.148,150,130,Low
37,47,196,1.61,44.94,12.25,1472.01,55.36,1.148,149,130,Low
37,48,196,1.64,45.45,12.48,1481.55,55.44,1.148,148,130,Low
37,49,196,1.97,46.85,12.33,1477.77,55.8,1.148,147,130,Low
37,50,196,1.91,46.64,12.66,1480.92,55.77,1.148,146,130,Low
37,51,196,1.97,46.0,12.28,1471.95,55.78,1.148,145,130,Low
37,52,196,1.79,45.56,12.1,1468.48,54.77,1.148,144,130,Low
37,53,196,1.85,46.22,12.25,1478.77,55.04,1.148,143,130,Low
37,54,196,1.92,47.15,12.54,1477.03,55.48,1.148,142,130,Low
37,55,196,1.9,46.66,12.7,1470.89,55.69,1.148,141,130,Low
37,56,196,1.84,47.21,12.34,1480.35,56.99,1.148,140,130,Low
37,57,196,1.9,46.18,12.16,1476.26,56.13,1.148,139,130,Low
37,58,196,1.79,46.71,12.16,1485.53,55.74,1.148,138,130,Low
37,59,196,1.92,47.4,12.03,1467.87,55.71,1.148,137,130,Low
37,60,196,1.71,47.13,12.22,1475.31,56.63,1.148,136,130,Low
37,61,196,1.82,48.15,12.7,1469.34,56.11,1.148,135,130,Low
37,62,196,1.84,46.04,12.35,1474.37,55.4,1.148,134,130,Low
37,63,196,1.91,45.71,12.36,1475.95,55.8,1.148,133,130,Low
37,64,196,2.04,46.76,12.22,1474.49,57.27,1.148,132,130,Low
37,65,196,1.94,45.85,12.32,1477.45,56.66,1.148,131,130,Low
37,66,196,2.06,46.29,12.6,1464.75,55.78,1.148,130,130,Low
37,67,196,1.94,46.9,12.07,1470.47,56.68,1.148,129,129,Low
37,68,196,1.96,46.45,12.47,1470.24,56.96,1.148,128,128,Low
37,69,196,1.91,46.48,12.35,1469.19,56.3,1.148,127,127,Low
37,70,196,1.93,48.0,12.5,1480.39,56.35,1.148,126,126,Low
37,71,196,2.28,47.9,12.46,1466.68,56.79,1.148,125,125,Low
37,72,196,2.07,47.48,12.82,1464.63,56.59,1.148,124,124,Low
37,73,196,2.28,48.42,12.68,1465.81,56.89,1.148,123,123,Low
37,74,196,2.08,47.16,12.68,1466.14,57.45,1.148,122,122,Low
37,75,196,2.21,48.23,12.9,1455.78,57.45,1.148,121,121,Low
37,76,196,2.18,48.17,12.64,1463.73,56.43,1.148,120,120,Low
37,77,196,2.3,47.85,12.36,1459.84,57.46,1.148,119,119,Low
37,78,196,2.29,47.61,12.65,1467.14,57.41,1.148,118,118,Low
37,79,196,2.3,49.08,12.61,1474.83,56.76,1.148,117,117,Low
37,80,196,2.3,49.04,12.45,1469.5,56.92,1.148,116,116,Low
37,81,196,2.51,50.17,12.65,1476.33,57.28,1.148,115,115,Low
37,82,196,2.17,48.5,12.73,1460.71,58.76,1.148,114,114,Low
37,83,196,2.42,50.27,12.87,1465.9,57.05,1.148,113,113,Low
37,84,196,2.41,49.51,13.09,1458.58,57.3,1.148,112,112,Low
37,85,196,2.42,49.66,12.39,1461.0,57.08,1.148,111,111,Low
37,86,196,2.35,51.33,12.18,1451.52,57.48,1.148,110,110,Low
37,87,196,2.52,50.37,12.95,1456.01,58.56,1.148,109,109,Low
